aX,aY,aZ,gX,gY,gZ
-0.481,1.528,-0.614,44.983,9.216,89.783
-0.545,0.367,-0.334,55.542,-3.540,86.365
-1.037,-0.365,-0.111,51.086,-7.812,70.496
-0.997,-0.227,0.129,30.029,-2.808,30.151
-0.446,0.541,0.126,8.667,0.122,-16.174
-0.232,1.015,-0.005,-5.127,-0.610,-34.546
-0.235,1.223,-0.151,-8.789,-1.709,-28.137
-0.319,1.230,-0.260,-9.766,0.366,-16.113
-0.350,1.173,-0.238,-9.949,5.615,-2.808
-0.307,1.035,-0.158,-10.498,11.047,1.221
-0.348,0.915,-0.107,-13.245,15.137,-0.244
-0.387,0.854,-0.108,-16.296,16.235,-3.723
-0.354,0.821,-0.128,-21.423,15.991,-9.216
-0.363,0.821,-0.164,-25.818,15.625,-14.648
-0.342,0.841,-0.196,-29.236,16.846,-18.127
-0.367,0.908,-0.208,-31.311,18.127,-20.935
-0.354,0.984,-0.198,-30.457,19.043,-21.973
-0.301,0.997,-0.212,-29.236,18.982,-22.644
-0.362,0.984,-0.257,-28.809,16.846,-25.024
-0.378,0.995,-0.276,-25.330,13.733,-27.100
-0.379,0.897,-0.297,-23.865,14.343,-30.518
-0.333,0.894,-0.309,-26.123,17.883,-37.415
-0.330,1.012,-0.299,-22.827,18.005,-37.720
-0.328,1.015,-0.339,-15.930,24.048,-36.987
-0.362,0.992,-0.352,-10.132,37.598,-40.527
-0.312,0.935,-0.317,-8.911,45.471,-46.631
-0.249,0.922,-0.301,-12.756,41.626,-55.847
-0.130,0.926,-0.284,-15.320,33.325,-60.547
-0.062,0.967,-0.273,-14.038,20.386,-55.725
-0.134,1.001,-0.282,-10.376,8.301,-46.082
-0.171,0.999,-0.268,-6.042,3.357,-39.917
-0.125,0.977,-0.257,-5.066,1.160,-38.391
-0.106,0.963,-0.271,-5.859,5.249,-37.720
-0.154,0.987,-0.258,-5.127,11.108,-35.583
-0.185,0.990,-0.221,-3.357,16.113,-31.067
-0.111,0.945,-0.179,-1.770,17.273,-25.635
0.002,0.892,-0.182,-3.357,12.634,-20.691
-0.048,0.899,-0.225,-6.714,6.897,-16.602
-0.167,0.955,-0.247,-5.798,7.080,-12.817
-0.110,0.936,-0.259,-4.211,12.085,-9.033
-0.116,0.922,-0.288,-3.540,16.479,-5.798
-0.161,0.931,-0.288,-0.488,20.264,-2.563
-0.102,0.927,-0.239,2.197,23.987,0.183
-0.058,0.906,-0.235,2.380,24.292,2.747
-0.074,0.934,-0.232,2.747,21.545,4.822
-0.101,0.987,-0.229,4.089,20.630,6.348
-0.139,1.030,-0.243,5.493,21.606,7.446
-0.199,1.058,-0.314,8.362,23.437,7.690
-0.214,1.068,-0.341,11.047,26.367,7.446
-0.234,1.067,-0.356,12.817,29.663,5.981
-0.120,1.053,-0.398,12.939,31.982,4.578
-0.154,1.083,-0.435,11.658,30.884,2.625
-0.227,1.147,-0.392,13.184,32.043,1.160
-0.265,1.195,-0.374,14.832,34.241,-0.061
-0.233,1.228,-0.342,14.771,37.048,-2.197
-0.236,1.260,-0.312,12.329,41.565,-3.906
-0.230,1.307,-0.313,8.301,47.913,-4.333
-0.166,1.369,-0.280,4.944,56.152,-4.395
-0.107,1.424,-0.221,1.953,65.308,-3.906
-0.022,1.502,-0.179,1.038,74.219,-2.869
0.093,1.583,-0.179,0.305,82.825,-2.075
0.232,1.661,-0.202,1.160,89.050,-0.793
0.324,1.695,-0.253,3.540,90.698,1.160
0.344,1.698,-0.349,7.629,89.844,3.845
0.397,1.672,-0.409,12.817,87.891,8.667
0.442,1.572,-0.445,16.174,83.862,17.822
0.381,1.433,-0.464,18.005,78.003,29.663
0.296,1.336,-0.509,18.921,66.956,41.443
0.177,1.287,-0.551,15.503,51.453,50.476
0.116,1.307,-0.543,11.841,33.447,53.772
-0.082,1.369,-0.443,11.475,13.245,53.833
-0.341,1.477,-0.466,11.902,-3.479,61.157
-0.532,1.571,-0.449,11.292,-19.287,58.167
-0.762,1.703,-0.453,14.038,-30.090,51.086
-1.133,1.827,-0.531,23.315,-21.545,60.181
-1.230,1.874,-0.577,38.086,-3.174,88.745
-1.039,1.922,-0.485,51.697,16.113,116.333
-0.823,1.841,-0.547,54.138,35.095,129.700
-0.656,1.803,-0.500,56.152,49.805,134.460
-0.481,1.670,-0.420,56.702,59.631,131.897
-0.376,1.613,-0.389,56.946,64.880,125.977
-0.298,1.563,-0.386,58.960,63.538,125.854
-0.210,1.457,-0.392,61.279,58.228,128.113
-0.082,1.313,-0.312,61.157,44.983,127.686
0.031,1.182,-0.249,57.373,26.489,125.793
0.105,1.037,-0.208,50.659,7.324,123.169
0.136,0.954,-0.212,43.457,-8.423,117.493
0.145,0.861,-0.236,36.560,-18.677,109.070
0.226,0.763,-0.243,30.334,-23.743,101.257
0.348,0.678,-0.254,25.513,-27.771,90.942
0.376,0.531,-0.213,21.057,-29.907,81.177
0.418,0.385,-0.188,17.456,-32.837,70.129
0.434,0.236,-0.192,13.977,-36.377,54.932
0.395,0.173,-0.201,9.521,-39.795,37.476
0.343,0.138,-0.188,4.395,-40.466,20.020
0.320,0.152,-0.157,-0.061,-39.185,2.258
0.316,0.159,-0.165,-5.005,-38.879,-14.160
0.314,0.153,-0.168,-9.949,-39.673,-29.419
0.292,0.131,-0.149,-13.977,-41.992,-43.396
0.201,0.117,-0.097,-16.907,-42.480,-56.885
0.165,0.103,-0.058,-19.470,-43.396,-70.557
0.141,0.147,-0.016,-21.545,-44.250,-84.839
0.132,0.144,-0.064,-23.743,-45.654,-97.168
0.132,0.106,-0.090,-27.832,-47.913,-106.445
0.024,0.078,-0.073,-31.189,-49.561,-114.197
-0.140,0.071,-0.032,-33.936,-47.852,-121.765
-0.187,0.101,0.016,-36.255,-46.936,-130.188
-0.185,0.168,0.068,-37.903,-49.255,-136.108
-0.266,0.223,0.140,-38.208,-53.101,-137.634
-0.359,0.244,0.195,-37.354,-59.265,-135.071
-0.437,0.240,0.222,-38.208,-69.092,-128.967
-0.565,0.283,0.249,-39.001,-79.712,-121.094
-0.691,0.344,0.260,-38.940,-89.661,-112.000
-0.860,0.382,0.215,-37.415,-96.375,-102.112
-1.028,0.393,0.167,-34.851,-94.604,-91.370
-1.225,0.418,0.130,-31.189,-86.731,-79.041
-1.383,0.425,0.135,-24.841,-76.050,-65.918
-1.426,0.409,0.182,-19.470,-68.970,-53.650
-1.399,0.430,0.192,-14.893,-58.289,-41.382
-1.385,0.436,0.181,-8.972,-45.044,-26.733
-1.360,0.384,0.237,-1.526,-34.241,-9.583
-1.285,0.290,0.292,4.089,-27.649,4.272
-1.905,0.026,0.136,-3.540,-29.358,21.118
-3.026,0.345,-0.025,3.723,-30.945,50.354
-2.259,0.813,0.198,19.287,-36.560,61.462
-1.173,1.264,0.174,9.277,-43.640,36.011
0.067,1.887,-0.045,13.184,-50.232,1.282
1.130,1.821,-0.474,10.986,-48.767,-28.320
0.991,1.856,-0.741,2.014,-31.494,-35.461
-0.496,2.082,-1.118,-9.338,-14.771,-2.441
-0.639,2.175,-0.846,5.554,-5.249,53.223
-0.385,1.236,-0.364,25.330,1.099,77.942
-0.651,0.585,0.004,42.053,13.184,78.979
-0.855,0.163,0.190,42.969,21.057,67.688
-0.797,0.150,0.178,29.968,18.555,25.940
-0.344,0.495,0.028,12.085,8.911,-6.470
-0.217,0.784,-0.175,0.427,-2.869,-16.296
-0.320,0.984,-0.325,-7.080,-10.437,-17.517
-0.376,1.118,-0.287,-8.789,-12.817,-15.076
-0.402,1.210,-0.216,-8.179,-8.606,-9.338
-0.357,1.188,-0.151,-6.287,-2.625,-4.395
-0.317,1.078,-0.146,-5.005,1.648,-2.808
-0.359,0.914,-0.168,-6.836,3.845,-3.418
-0.391,0.816,-0.180,-10.376,4.944,-5.615
-0.427,0.765,-0.162,-15.686,5.798,-10.254
-0.413,0.817,-0.098,-19.653,7.019,-16.663
-0.373,0.890,-0.127,-22.705,6.165,-21.301
-0.354,0.964,-0.184,-23.621,4.639,-23.132
-0.359,0.981,-0.231,-22.339,3.784,-22.827
-0.356,0.954,-0.258,-21.057,4.822,-22.827
-0.357,0.928,-0.260,-20.020,7.751,-24.109
-0.381,0.921,-0.228,-20.630,11.536,-26.611
-0.336,0.970,-0.205,-19.714,14.221,-29.846
-0.368,0.928,-0.226,-18.555,14.343,-32.471
-0.350,0.908,-0.238,-19.165,13.794,-34.790
-0.362,0.915,-0.273,-20.569,14.465,-38.269
-0.340,0.991,-0.305,-20.142,16.663,-42.664
-0.286,1.018,-0.326,-18.494,20.508,-46.265
-0.272,1.035,-0.348,-16.907,24.719,-48.096
-0.240,1.024,-0.352,-14.709,28.259,-48.706
-0.186,1.003,-0.335,-13.245,30.701,-50.171
-0.178,1.011,-0.342,-12.451,30.823,-50.293
-0.097,1.034,-0.338,-11.414,28.076,-48.462
-0.060,1.055,-0.348,-11.353,24.048,-46.448
-0.095,1.081,-0.321,-10.864,21.057,-43.274

-0.069,1.037,-0.326,22.339,17.883,34.973
-0.212,1.099,-0.235,27.100,30.579,31.189
-0.205,1.108,-0.232,29.419,37.598,29.358
-0.144,1.127,-0.191,31.799,41.748,27.222
-0.070,1.120,-0.243,33.752,43.091,25.635
-0.053,1.149,-0.271,36.743,42.847,27.954
-0.031,1.184,-0.316,41.321,41.260,32.166
0.001,1.220,-0.346,43.335,39.856,35.278
-0.039,1.329,-0.350,42.908,38.025,37.354
-0.056,1.456,-0.357,42.236,38.025,38.696
-0.091,1.548,-0.345,41.504,39.856,38.330
-0.059,1.646,-0.311,43.213,41.504,37.476
0.005,1.691,-0.320,43.457,39.917,36.072
0.042,1.731,-0.391,42.786,38.330,35.095
0.113,1.727,-0.417,41.992,40.161,36.377
0.196,1.664,-0.424,39.795,42.908,38.330
0.245,1.645,-0.476,37.354,45.776,38.940
0.281,1.617,-0.509,36.011,48.523,42.175
0.307,1.529,-0.514,35.217,47.363,48.218
0.248,1.440,-0.524,33.508,38.635,55.786
0.121,1.474,-0.544,32.593,22.278,63.843
0.054,1.544,-0.562,32.898,5.371,77.209
0.001,1.614,-0.593,34.546,-9.888,92.651
-0.188,1.664,-0.715,33.813,-21.851,103.943
-0.332,1.631,-0.713,29.297,-27.893,106.628
-0.784,1.694,-0.534,27.100,-34.241,104.736
-1.402,1.798,-0.352,29.602,-28.198,120.361
-1.250,1.870,-0.323,28.992,-23.193,136.353
-0.899,1.903,-0.396,18.921,-20.081,133.057
-0.798,2.026,-0.488,19.531,-5.371,131.836
-0.806,1.929,-0.564,33.020,23.132,141.968
-0.594,1.583,-0.574,35.706,43.091,145.569
-0.420,1.391,-0.563,32.715,57.190,139.832
-0.354,1.294,-0.459,29.541,62.988,132.080
-0.315,1.221,-0.349,26.306,62.012,123.596
-0.255,1.150,-0.236,26.917,58.350,113.098
-0.051,1.078,-0.175,28.076,51.392,100.586
0.147,0.991,-0.109,28.870,40.161,91.064
0.264,0.822,-0.046,26.733,27.283,83.130
0.270,0.806,-0.038,24.109,17.334,69.275
0.323,0.655,-0.032,22.888,8.667,56.885
0.375,0.447,0.006,18.433,-0.977,46.265
0.437,0.305,-0.003,12.024,-9.888,35.217
0.500,0.244,-0.037,5.371,-20.813,22.705
0.529,0.215,-0.055,-1.831,-33.447,10.315
0.509,0.166,-0.050,-8.240,-46.265,-2.014
0.451,0.073,-0.036,-14.709,-59.143,-15.381
0.467,0.014,-0.015,-22.034,-74.097,-30.579
0.592,-0.035,-0.086,-29.419,-94.421,-45.837
0.613,-0.090,-0.192,-40.222,-118.347,-58.472
0.403,-0.061,-0.267,-48.340,-133.667,-70.374
0.161,-0.026,-0.319,-50.293,-132.385,-84.167
0.052,0.009,-0.352,-46.570,-119.751,-101.440
-0.045,-0.155,-0.277,-47.546,-103.149,-116.760
-0.136,-0.123,-0.229,-48.706,-85.449,-131.104
-0.177,-0.056,-0.150,-49.011,-69.214,-145.142
-0.169,0.023,-0.076,-48.218,-55.969,-157.104
-0.141,0.076,0.067,-47.913,-48.340,-163.391
-0.191,0.127,0.258,-49.377,-51.086,-162.048
-0.231,0.209,0.401,-51.453,-70.679,-153.992
-0.263,0.278,0.448,-53.833,-100.586,-143.311
-0.498,0.344,0.321,-52.795,-126.343,-133.118
-0.860,0.364,0.133,-50.476,-144.409,-122.925
-1.224,0.384,-0.012,-50.049,-149.658,-110.718
-1.584,0.432,-0.089,-46.143,-138.550,-100.098
-1.832,0.459,-0.109,-39.185,-123.535,-84.656
-1.931,0.479,-0.049,-33.447,-110.168,-69.153
-1.927,0.481,-0.006,-25.452,-88.623,-53.772
-1.877,0.421,0.032,-17.090,-63.782,-38.696
-1.843,0.344,-0.024,-15.015,-47.119,-17.700
-2.321,0.269,-0.152,-21.667,-33.997,7.385
-3.659,0.742,0.020,-27.771,-18.677,42.114
-3.862,1.918,0.522,21.240,4.883,67.444
-1.329,1.509,0.858,53.406,25.757,46.204
0.716,0.963,0.546,38.391,16.846,17.090
1.448,1.244,0.431,52.368,13.672,-5.066
0.925,1.057,-0.458,37.720,6.287,-21.545
-0.940,1.460,-1.266,-4.150,-0.488,-9.277
-0.647,2.156,-1.197,1.404,-13.855,20.691
-0.028,1.433,-0.587,22.217,-15.137,44.495
-0.426,1.001,0.093,39.307,3.662,51.392
-0.879,0.781,0.375,46.814,13.428,49.744
-0.891,0.565,0.326,41.443,9.583,37.842
-0.498,0.431,0.101,31.494,-2.075,13.611
-0.292,0.460,-0.213,14.832,-12.573,-3.845
-0.270,0.733,-0.418,5.127,-15.137,-9.399
-0.295,0.890,-0.477,-0.366,-13.672,-11.230
-0.385,1.080,-0.409,-2.197,-7.019,-8.362
-0.399,1.165,-0.256,0.000,3.357,-1.465
-0.313,1.087,-0.155,0.732,11.108,2.258
-0.321,0.936,-0.176,-2.319,15.198,2.686
-0.368,0.823,-0.211,-6.897,17.944,1.892
-0.348,0.789,-0.205,-12.085,20.630,-1.038
-0.346,0.796,-0.183,-16.663,23.376,-4.028
-0.387,0.867,-0.182,-18.494,22.522,-6.226
-0.338,0.949,-0.204,-17.212,19.897,-8.301
-0.315,0.942,-0.270,-18.188,16.663,-12.756
-0.354,0.934,-0.304,-18.127,10.925,-11.841
-0.351,0.938,-0.267,-14.343,7.507,-10.376
-0.442,0.922,-0.304,-13.184,21.973,-17.273
-0.466,0.867,-0.284,-14.221,31.982,-28.015
-0.382,0.909,-0.240,-13.977,30.579,-30.945
-0.348,0.908,-0.241,-11.841,27.405,-28.564
-0.333,0.919,-0.273,-13.306,24.292,-31.494
-0.280,0.962,-0.317,-13.855,20.386,-35.706
-0.264,0.980,-0.317,-13.000,16.541,-38.025
-0.292,0.998,-0.297,-9.949,13.489,-38.940
-0.299,0.989,-0.266,-6.653,13.000,-41.748
-0.309,0.964,-0.281,-3.967,15.381,-46.570
-0.269,0.929,-0.286,-2.808,18.250,-49.622
-0.216,0.931,-0.299,-2.197,19.165,-49.561
-0.206,0.951,-0.301,-2.686,18.494,-47.791
-0.195,0.991,-0.282,-2.686,17.273,-45.715
-0.156,0.995,-0.271,-3.052,15.930,-43.945
-0.164,0.971,-0.274,-3.296,13.367,-41.504
-0.169,0.948,-0.248,-1.953,10.254,-37.354
-0.130,0.913,-0.244,-0.916,7.690,-33.447
-0.102,0.894,-0.231,-0.854,6.531,-30.029
-0.163,0.909,-0.243,-0.549,7.324,-27.222
-0.217,0.907,-0.253,1.099,12.390,-23.682
-0.171,0.870,-0.270,2.136,19.226,-19.836
-0.111,0.872,-0.262,3.052,23.193,-17.212
-0.095,0.872,-0.275,2.869,23.437,-14.160
-0.124,0.891,-0.281,3.845,23.437,-10.254
-0.078,0.912,-0.241,4.944,23.132,-6.592
-0.063,0.946,-0.233,5.920,22.278,-3.113
-0.032,0.971,-0.225,7.446,21.118,1.343
-0.051,0.998,-0.228,9.705,18.188,5.615
-0.105,0.975,-0.254,10.803,15.198,9.155
-0.145,0.978,-0.302,11.963,11.292,11.292
-0.141,0.984,-0.298,13.000,8.301,12.451
-0.199,1.017,-0.301,14.587,6.836,12.207
-0.249,1.086,-0.276,17.822,9.216,11.475
-0.224,1.122,-0.275,19.043,13.672,10.071
-0.245,1.173,-0.245,19.226,18.799,8.911
-0.234,1.166,-0.196,19.226,23.682,7.751
-0.268,1.142,-0.171,17.273,26.855,5.798
-0.250,1.134,-0.160,15.320,29.785,4.211
-0.204,1.135,-0.177,12.329,31.860,3.113
-0.171,1.181,-0.208,9.827,33.752,3.479
-0.151,1.225,-0.248,7.568,36.194,5.066
-0.128,1.274,-0.289,5.249,39.734,7.507
-0.121,1.350,-0.303,3.784,45.227,9.460
-0.091,1.466,-0.260,4.761,52.368,10.620
-0.021,1.542,-0.257,6.653,58.777,11.719
0.047,1.606,-0.308,8.362,62.561,13.062
0.130,1.650,-0.352,11.475,63.660,14.832
0.179,1.628,-0.393,14.771,64.148,18.799
0.189,1.576,-0.424,16.418,66.589,27.405
0.201,1.510,-0.455,17.151,67.261,31.982
0.257,1.499,-0.428,19.531,63.354,37.842
0.199,1.482,-0.392,19.043,64.331,45.837
0.013,1.424,-0.343,18.250,61.462,45.898
-0.108,1.422,-0.339,20.752,58.350,44.800
-0.128,1.468,-0.325,19.775,47.058,42.603
-0.280,1.629,-0.363,21.240,27.222,49.011
-0.546,1.791,-0.423,25.696,5.981,65.613
-0.884,1.806,-0.495,29.053,-7.996,91.003
-1.004,1.806,-0.480,32.898,-16.357,117.798
-0.980,1.877,-0.454,37.903,-21.606,136.230
-1.007,1.935,-0.496,42.419,-14.954,147.583
-0.864,1.905,-0.499,42.847,-3.113,151.794
-0.741,1.820,-0.500,41.382,9.888,150.757
-0.648,1.800,-0.450,43.518,19.287,148.437
-0.591,1.740,-0.458,48.706,31.555,148.865
-0.598,1.626,-0.434,53.223,44.434,147.644
-0.467,1.521,-0.411,56.274,48.096,145.508
-0.320,1.375,-0.343,54.932,42.480,142.456
-0.190,1.223,-0.287,50.110,30.029,134.888
-0.057,1.166,-0.279,45.959,16.724,121.948
0.013,1.048,-0.267,41.626,7.446,112.366
0.068,0.905,-0.258,37.598,2.625,104.431
0.110,0.850,-0.249,35.828,4.456,92.529
0.164,0.653,-0.205,34.363,9.399,83.740
0.232,0.467,-0.150,30.945,13.123,74.402
0.283,0.333,-0.129,28.381,13.916,57.739
0.372,0.274,-0.095,25.024,8.606,38.940
0.423,0.221,-0.047,19.043,0.366,21.851
0.404,0.200,-0.032,13.489,-7.568,6.775
0.394,0.191,-0.010,9.155,-15.991,-6.531
0.395,0.153,0.017,3.540,-24.292,-19.775
0.384,0.118,0.022,-2.686,-31.921,-32.593
0.402,0.043,0.020,-8.911,-42.969,-43.945
0.381,-0.002,0.059,-15.259,-52.612,-54.871
0.393,-0.022,0.028,-21.484,-62.866,-64.331
0.388,-0.038,-0.033,-27.893,-74.280,-74.585
0.296,-0.033,-0.081,-32.166,-81.482,-86.731
0.159,-0.033,-0.092,-33.813,-81.604,-99.670
0.043,-0.024,-0.119,-35.156,-75.867,-112.915
-0.017,-0.037,-0.137,-38.391,-67.505,-124.084
-0.034,0.006,-0.112,-41.565,-58.289,-133.423
-0.078,0.090,-0.044,-42.358,-49.622,-141.052
-0.189,0.091,0.011,-41.077,-42.664,-145.447
-0.287,0.068,0.111,-40.283,-38.574,-146.179
-0.331,0.081,0.212,-40.894,-41.321,-144.531
-0.429,0.135,0.308,-41.077,-52.124,-138.367
-0.552,0.162,0.343,-40.955,-68.604,-128.662
-0.737,0.170,0.293,-40.588,-82.214,-118.896
-0.957,0.171,0.208,-38.879,-89.355,-108.032
-1.145,0.172,0.154,-36.682,-88.257,-95.581
-1.264,0.204,0.153,-33.020,-83.252,-80.872
-1.328,0.219,0.186,-26.489,-75.317,-64.819
-1.228,0.163,0.229,-21.240,-72.144,-48.340
-1.485,-0.045,0.117,-26.794,-72.571,-29.785
-2.899,-0.146,-0.210,-41.382,-82.031,2.686
-4.000,0.770,0.199,-24.231,-78.186,43.213
-4.000,1.618,0.434,1.038,-52.246,57.068
-1.484,1.732,0.883,9.460,-38.452,29.297
0.331,1.589,0.799,5.005,-40.833,12.085
1.563,1.626,0.436,41.504,-42.603,-3.296
1.850,1.254,-0.221,44.006,-30.945,-37.537
-0.034,1.350,-1.369,-18.494,-38.269,-49.011
-1.257,2.349,-2.349,-50.720,-60.730,-16.113
-0.479,2.120,-1.649,-11.719,-49.988,24.841
-0.232,1.054,-0.280,24.475,-0.366,43.152
-0.755,0.340,0.211,34.607,38.513,48.645
-1.310,0.283,0.359,35.278,50.720,40.161
-0.833,0.380,0.451,23.071,47.974,6.836
-0.170,0.539,0.265,5.066,23.560,-25.452
-0.095,0.725,-0.166,-9.033,-5.310,-32.654
-0.283,0.825,-0.474,-18.250,-20.630,-34.973
-0.293,1.023,-0.482,-22.278,-23.193,-41.992
-0.402,1.178,-0.350,-20.508,-14.099,-39.246
-0.424,1.168,-0.185,-16.907,-4.456,-29.053
-0.365,1.067,-0.123,-15.503,2.991,-25.879
-0.382,0.969,-0.196,-15.930,7.935,-27.954
-0.364,0.843,-0.275,-18.616,12.329,-32.227
-0.361,0.780,-0.271,-23.926,14.771,-38.147
-0.369,0.824,-0.220,-28.381,14.343,-42.786
-0.311,0.906,-0.199,-31.616,14.465,-45.044
-0.263,0.999,-0.214,-32.837,12.817,-46.936
-0.285,1.091,-0.272,-31.555,11.780,-46.997
-0.320,1.073,-0.335,-28.381,14.648,-46.692
-0.268,0.962,-0.339,-26.245,17.212,-47.302
-0.235,1.009,-0.312,-21.240,17.273,-46.875
-0.324,1.008,-0.338,-18.677,28.198,-48.950
-0.369,1.000,-0.338,-16.235,43.274,-54.443
-0.290,1.009,-0.312,-11.475,48.767,-57.068

0.014,0.927,-0.378,11.414,13.428,13.062
0.001,0.926,-0.374,12.085,13.611,13.062
0.000,0.925,-0.378,12.695,14.099,12.939
-0.011,0.925,-0.371,13.489,15.198,12.878
-0.011,0.934,-0.357,14.404,16.357,13.062
-0.010,0.929,-0.356,14.709,17.395,13.550
0.002,0.930,-0.346,15.137,18.127,13.977
-0.000,0.939,-0.335,15.198,18.250,14.526
0.004,0.940,-0.335,15.198,18.005,15.503
0.001,0.934,-0.342,15.381,17.273,16.357
0.007,0.941,-0.337,15.625,15.747,17.029
-0.013,0.940,-0.341,15.503,13.550,17.395
-0.030,0.933,-0.344,15.503,12.085,17.456
-0.030,0.945,-0.336,15.991,11.963,17.395
-0.038,0.945,-0.327,16.602,12.390,17.456
-0.032,0.937,-0.318,16.846,12.878,18.005
-0.015,0.932,-0.294,16.602,12.939,18.738
-0.022,0.941,-0.278,15.625,12.390,19.531
-0.029,0.960,-0.277,14.954,11.841,20.386
-0.038,0.965,-0.288,15.442,11.841,21.729
-0.016,0.953,-0.308,16.663,12.024,24.292
0.040,0.929,-0.303,18.005,11.108,28.137
0.022,0.928,-0.290,18.555,8.423,31.250
-0.002,0.931,-0.304,18.799,5.554,34.912
0.014,0.936,-0.338,19.592,2.991,36.438
-0.075,0.967,-0.321,20.874,2.563,36.560
-0.162,0.991,-0.307,22.339,6.592,36.560
-0.166,1.003,-0.284,24.109,12.329,35.706
-0.159,1.014,-0.276,25.330,17.944,35.889
-0.129,1.023,-0.263,27.954,22.766,35.767
-0.033,1.035,-0.291,30.457,24.963,35.461
-0.050,1.068,-0.333,33.325,27.161,35.645
-0.006,1.100,-0.354,35.461,29.175,38.635
0.004,1.111,-0.397,36.865,28.198,42.419
-0.119,1.201,-0.343,39.673,29.175,45.044
-0.143,1.282,-0.317,43.213,32.776,47.302
-0.054,1.322,-0.344,45.105,36.133,48.462
-0.105,1.373,-0.377,45.959,39.551,49.805
-0.092,1.429,-0.379,46.509,43.457,50.598
-0.073,1.469,-0.381,44.434,44.983,50.171
-0.055,1.565,-0.370,42.053,44.983,49.500
-0.019,1.652,-0.327,40.222,44.800,49.133
0.074,1.694,-0.276,39.551,44.006,49.622
0.117,1.650,-0.291,37.415,42.053,51.025
0.159,1.623,-0.293,34.973,40.527,52.368
0.223,1.594,-0.320,33.386,40.894,53.711
0.245,1.527,-0.362,32.654,42.725,55.664
0.234,1.443,-0.403,32.288,46.448,58.655
0.218,1.385,-0.439,32.104,50.537,61.707
0.166,1.395,-0.491,31.982,52.856,64.087
0.063,1.452,-0.540,31.372,53.955,65.247
0.006,1.568,-0.597,31.677,53.040,65.857
0.061,1.681,-0.642,32.410,44.373,67.017
-0.071,1.780,-0.740,33.630,30.823,82.642
-0.191,1.724,-0.706,34.790,22.888,107.361
-0.386,1.720,-0.598,33.752,6.409,110.779
-0.972,1.691,-0.532,31.067,-1.465,102.051
-1.213,1.934,-0.356,33.386,2.258,115.356
-0.924,2.004,-0.447,30.640,-3.113,133.362
-0.662,2.063,-0.573,22.400,-8.057,131.165
-0.602,2.030,-0.629,25.208,3.967,130.005
-0.637,1.756,-0.604,28.076,28.625,129.272
-0.482,1.516,-0.528,26.001,46.448,124.023
-0.325,1.381,-0.469,27.222,64.087,112.976
-0.137,1.298,-0.335,30.762,67.139,100.281
0.027,1.120,-0.187,32.227,56.702,92.041
0.105,1.024,-0.099,30.334,39.734,82.214
0.202,0.932,-0.085,27.832,18.372,71.960
0.338,0.776,-0.066,20.935,-7.324,61.890
0.375,0.735,-0.098,13.672,-27.954,48.767
0.356,0.606,-0.123,8.118,-42.664,36.926
0.346,0.409,-0.109,3.479,-50.903,24.902
0.383,0.206,-0.090,-1.465,-57.068,11.353
0.415,0.110,-0.105,-8.179,-61.951,-3.540
0.418,0.086,-0.097,-15.015,-64.697,-19.409
0.378,0.130,-0.045,-20.142,-64.758,-35.645
0.354,0.167,-0.011,-22.522,-65.063,-51.453
0.402,0.144,-0.014,-25.696,-68.359,-67.383
0.411,0.087,-0.009,-30.090,-73.242,-82.031
0.384,0.062,-0.037,-34.546,-78.003,-95.276
0.311,0.061,-0.050,-36.804,-80.750,-107.483
0.216,0.046,-0.041,-38.147,-80.505,-119.202
0.081,0.018,-0.012,-39.917,-75.867,-130.737
0.038,0.058,-0.012,-38.208,-71.655,-143.372
0.146,-0.030,0.001,-42.114,-70.862,-151.855
0.124,0.040,0.025,-47.119,-72.693,-156.860
-0.063,0.083,0.103,-49.866,-76.172,-156.006
-0.254,0.128,0.167,-51.880,-81.787,-151.794
-0.398,0.155,0.245,-51.941,-88.684,-145.630
-0.527,0.190,0.270,-51.331,-99.182,-139.404
-0.790,0.257,0.227,-48.279,-108.398,-131.470
-1.123,0.284,0.157,-45.227,-110.962,-119.568
-1.442,0.274,0.101,-41.687,-105.774,-105.164
-1.676,0.277,0.059,-37.964,-96.558,-88.928
-1.801,0.294,0.038,-33.325,-86.487,-71.411
-1.863,0.278,0.043,-29.358,-83.313,-52.734
-1.995,0.226,-0.041,-24.902,-75.500,-32.715
-2.243,0.140,-0.123,-23.804,-66.284,-12.573
-3.036,0.100,-0.242,-34.790,-59.753,19.043
-4.000,0.762,-0.152,-35.706,-51.514,72.754
-3.910,1.743,0.209,17.639,-29.175,111.755
-0.803,1.361,0.615,30.457,-24.414,67.566
0.715,1.140,0.457,26.245,-10.986,26.123
1.730,1.347,0.481,55.481,16.174,-0.183
1.359,1.106,-0.139,53.711,25.940,-35.339
-1.224,1.547,-1.056,2.075,17.944,-16.541
-0.664,2.666,-1.157,7.446,-7.690,30.945
0.231,1.531,-0.507,30.334,-17.334,54.993
-0.269,0.799,-0.171,40.466,-10.742,59.570
-0.821,0.762,0.039,45.105,-3.784,60.059
-0.706,0.548,0.101,38.940,-2.869,49.744
-0.463,0.394,0.002,24.658,-5.676,18.372
-0.449,0.522,-0.134,10.376,-10.132,0.427
-0.505,0.753,-0.217,4.333,-8.972,-3.784
-0.421,0.820,-0.197,-2.197,-4.150,-8.301
-0.378,0.959,-0.168,-5.554,-0.305,-12.695
