aX,aY,aZ,gX,gY,gZ
-0.119,1.290,-0.970,-45.349,-241.577,130.005
-0.481,1.280,-0.660,-67.932,-263.367,174.072
-0.340,1.686,-1.411,-52.063,-203.186,230.103
-0.049,1.781,-1.327,-82.581,3.784,229.248
0.081,2.061,-1.315,-74.951,212.891,176.575
-0.224,1.589,-1.524,-82.886,335.632,93.079
-0.073,2.384,-0.245,-82.092,388.794,18.799
-0.085,2.183,-0.600,-51.514,394.775,-23.987
0.174,2.503,0.383,-8.789,389.832,-52.185
0.866,1.864,0.339,19.348,294.250,-30.945
0.141,1.780,0.203,-4.272,184.387,9.460
0.144,1.638,-0.163,-12.207,148.987,37.598
0.255,1.456,-0.326,-26.367,102.478,67.444
0.452,1.598,-0.112,-28.748,70.740,89.417
0.958,1.437,-0.243,-31.433,46.326,94.116
1.045,1.336,-0.124,-40.283,17.273,101.074
1.063,1.086,-0.327,-56.274,-10.925,111.633
0.610,1.041,-0.441,-64.697,-13.794,127.502
0.694,1.266,-0.561,-64.819,-4.944,141.907
0.665,1.391,-0.481,-72.388,8.484,155.884
0.601,1.573,-0.422,-73.486,23.376,164.062
0.535,1.388,-0.437,-86.609,33.203,182.983
0.009,1.539,-0.833,-98.511,42.175,194.702
-0.059,1.492,-0.793,-110.901,45.715,145.874
0.439,2.016,-0.616,-122.742,49.744,140.625
0.717,2.239,-0.419,-122.925,64.697,138.550
0.807,2.169,-0.405,-122.864,97.473,170.349
0.855,1.886,-0.244,-115.234,133.240,199.646
0.874,1.924,-0.210,-90.149,161.987,198.669
0.893,1.730,-0.071,-86.548,151.550,201.965
0.950,1.561,-0.176,-77.026,162.476,195.862
1.167,1.645,-0.188,-73.120,171.570,169.800
1.275,1.634,-0.172,-75.378,153.748,135.193
1.143,1.444,-0.104,-65.674,120.911,121.033
1.020,1.236,-0.002,-53.650,76.233,116.699
0.870,1.129,0.033,-38.086,34.180,111.755
0.776,1.070,-0.021,-18.250,10.803,93.201
0.717,0.875,-0.101,-7.874,-6.287,61.890
0.652,0.598,-0.170,-9.766,-30.273,21.179
0.420,0.547,-0.255,3.601,-38.513,-13.184
0.156,0.465,-0.208,42.664,-35.339,-21.973
0.127,0.222,-0.214,85.815,-21.179,-29.724
0.064,-0.115,-0.207,127.136,-26.428,-51.758
-0.011,-0.416,-0.199,138.428,-57.495,-94.727
0.053,-0.364,-0.223,133.850,-85.938,-153.442
0.157,-0.435,-0.224,119.080,-123.474,-216.187
0.195,-0.326,-0.220,121.155,-156.372,-263.733
0.158,-0.109,-0.216,148.743,-180.420,-307.312
0.182,0.118,-0.322,161.926,-180.725,-315.613
0.155,0.378,-0.425,171.448,-157.715,-307.373
0.106,0.318,-0.416,176.575,-131.897,-320.129
0.065,0.343,-0.440,172.302,-105.774,-334.290
0.108,0.549,-0.427,172.791,-68.054,-333.862
0.137,0.763,-0.386,187.195,-25.513,-326.965
0.217,0.824,-0.378,196.350,10.803,-314.575
0.390,0.774,-0.303,198.059,27.100,-309.570
0.250,0.768,-0.332,183.594,18.738,-322.998
0.065,0.912,-0.393,163.574,-5.066,-353.699
0.011,1.045,-0.397,139.343,-40.710,-374.146
-0.146,1.396,-0.420,121.826,-75.989,-393.005
-0.311,1.629,-0.524,113.525,-102.905,-385.986
-0.472,1.821,-0.624,105.103,-121.582,-375.244
-0.819,1.878,-0.780,90.637,-128.540,-372.559
-1.195,2.050,-0.984,80.261,-126.770,-346.069
-1.695,2.560,-1.164,68.787,-123.535,-333.618
-2.029,2.736,-1.420,47.119,-116.150,-324.402
-2.330,3.019,-1.572,32.593,-96.558,-284.119
-2.689,2.928,-1.769,30.151,-76.904,-226.624
-2.828,2.448,-1.901,30.151,-63.904,-157.166
-2.671,1.758,-2.101,18.188,-64.087,-91.125
-2.481,1.232,-2.136,-10.437,-65.247,-42.419
-2.708,1.084,-1.831,-38.330,-47.363,-0.427
-2.940,1.071,-1.503,-49.866,-23.193,46.509
-2.364,0.897,-1.362,-60.730,-13.245,88.562
-2.536,0.951,-1.337,-87.708,-17.029,126.465
-0.942,1.018,-2.377,-134.399,-44.800,160.950
1.934,1.648,0.128,-161.865,38.269,138.306
1.155,3.419,0.691,-144.836,105.896,180.359
-1.373,2.977,-0.126,-158.203,56.274,241.577

-1.698,2.109,-0.760,85.083,-130.676,-348.938
-1.967,2.242,-1.004,63.538,-164.978,-359.314
-2.287,2.579,-1.130,51.208,-188.904,-349.365
-2.400,2.790,-1.472,47.607,-182.007,-317.139
-2.590,2.831,-1.928,47.180,-162.354,-247.986
-2.731,2.370,-2.178,48.340,-140.564,-159.302
-2.594,1.628,-2.372,34.485,-126.465,-84.839
-2.530,1.056,-2.413,2.014,-114.197,-34.241
-2.478,0.891,-2.541,-29.297,-62.134,20.020
-2.837,0.853,-2.215,-40.833,-24.597,34.363
-3.009,0.933,-1.722,-59.570,-73.608,76.538
-2.300,0.986,-1.671,-38.696,-103.455,133.179
-2.132,0.644,-1.670,-68.420,-101.624,146.362
0.165,0.928,-1.672,-100.647,-59.265,136.902
3.705,1.383,0.797,-137.695,75.745,105.469
0.746,2.936,0.514,-153.320,142.334,160.645
-1.996,3.174,0.127,-152.039,83.801,262.268
-0.541,1.789,-2.260,-191.895,17.334,273.560
-0.725,2.007,-1.993,-222.046,1.648,248.901
-2.096,1.522,-1.349,-181.030,3.967,233.887
0.056,0.691,0.954,-121.521,58.105,219.421
-0.115,-0.120,-0.402,-129.028,88.013,187.622
-0.121,0.990,-0.852,-123.840,80.505,123.962
-0.275,1.218,-0.857,-129.639,35.889,91.431
-0.719,1.783,-0.750,-126.404,3.540,88.074
-0.145,1.615,-0.667,-80.994,-4.944,104.980
0.015,1.640,-0.096,-37.354,-19.348,116.394
0.353,1.427,-0.318,9.583,-55.298,141.602
-0.337,1.320,-1.183,-3.662,-99.182,194.580
-0.149,1.339,-0.794,-55.481,-154.907,239.319
-0.711,0.979,-0.790,-156.311,-245.911,314.941
-0.412,1.919,-0.086,-143.921,-292.725,391.968
0.362,1.328,-1.341,-92.773,-174.377,285.461
0.694,1.528,-1.776,-76.599,123.779,69.458
-0.874,1.657,-1.601,-138.306,379.089,-35.278
-0.127,2.379,-1.193,-76.050,469.360,-99.976
0.100,2.717,0.116,-21.851,485.779,-150.208
0.824,2.510,0.498,25.391,407.532,-133.179
0.394,2.128,0.693,11.963,259.705,-39.673
0.273,1.825,-0.066,8.240,187.500,32.654
-0.182,1.405,-0.187,-13.184,128.113,67.688
0.112,1.255,-0.431,-28.503,94.055,77.576
0.005,1.235,-0.325,-40.955,67.261,93.872
0.876,1.237,-0.251,-39.734,43.152,91.614
0.975,1.080,-0.176,-62.805,-8.057,91.980
0.974,1.185,-0.342,-63.293,-42.236,79.468
0.717,1.115,-0.259,-58.289,-63.721,65.979
0.461,1.125,-0.547,-65.857,-43.213,88.745
0.679,1.485,-0.634,-63.171,17.029,132.446
0.774,1.494,-0.406,-57.922,63.660,154.175
0.765,1.383,-0.294,-65.979,78.552,171.631
0.535,1.238,-0.422,-98.694,72.876,172.852
0.214,1.458,-0.673,-126.160,55.969,158.936
0.454,1.784,-0.618,-126.770,49.988,129.700
1.208,2.029,-0.557,-129.883,67.322,114.624
1.092,2.066,-0.198,-147.400,71.960,136.353
0.758,2.168,-0.348,-126.709,122.253,173.279
0.810,2.025,-0.034,-94.910,141.602,184.631
1.150,1.853,0.019,-100.708,126.648,195.496
1.263,1.742,-0.093,-103.333,131.897,153.259
1.312,1.585,-0.112,-106.750,136.353,99.121
1.354,1.647,-0.178,-105.591,108.948,64.758
1.268,1.396,-0.161,-104.858,56.458,33.936
1.053,1.135,-0.173,-77.942,16.113,23.254
0.845,1.075,-0.107,-27.466,5.188,65.369
0.581,1.261,-0.190,39.246,24.414,96.924
0.414,0.990,-0.192,82.336,43.213,95.093
0.327,0.823,-0.153,105.164,31.799,84.351
0.235,0.459,-0.080,108.948,-0.244,51.331
0.135,0.173,-0.087,104.248,-31.738,4.944
0.068,0.025,-0.077,103.455,-56.152,-40.039
0.088,-0.050,-0.143,112.610,-66.040,-92.285
0.011,-0.096,-0.242,121.277,-63.049,-144.836
-0.047,0.021,-0.326,125.549,-56.946,-182.922
-0.126,0.235,-0.349,141.663,-46.997,-208.313
-0.069,0.177,-0.367,154.114,-35.217,-230.774
0.084,0.190,-0.335,158.630,-28.809,-255.554
0.109,0.271,-0.336,163.147,-24.841,-280.457
0.082,0.320,-0.365,166.321,-19.226,-301.331
0.067,0.455,-0.373,167.847,-15.320,-318.359
0.074,0.568,-0.337,168.213,-14.221,-331.299
0.174,0.622,-0.326,172.852,-12.512,-327.332
0.282,0.769,-0.299,179.138,-8.057,-316.650
0.433,0.693,-0.311,182.434,-5.554,-308.899
0.402,0.908,-0.309,169.006,-10.132,-321.045
0.216,1.007,-0.259,139.404,-18.921,-362.488
0.135,1.218,-0.404,140.320,-25.513,-328.308
-0.280,1.520,-0.375,125.427,-32.593,-357.300
-0.500,1.759,-0.395,105.652,-52.368,-392.151
-0.568,1.786,-0.446,89.233,-80.261,-397.400
-0.748,1.858,-0.553,78.735,-110.229,-384.338
-1.065,1.865,-0.708,66.406,-133.972,-372.253
-1.450,2.092,-0.937,53.162,-144.409,-361.206
-1.761,2.434,-1.195,42.480,-135.864,-344.238
-2.093,2.834,-1.340,32.959,-111.511,-317.810
-2.572,2.950,-1.589,25.452,-90.942,-269.714
-2.987,2.522,-1.754,28.503,-87.463,-192.932
-2.788,1.712,-1.979,20.691,-102.234,-115.112
-2.639,1.089,-2.131,-11.475,-113.464,-58.472
-2.724,1.002,-2.084,-48.645,-113.525,-13.733
-3.273,1.092,-1.646,-58.838,-79.102,30.762
-3.375,0.982,-1.339,-62.439,-42.786,79.651
-2.852,0.773,-1.502,-79.529,-22.339,117.065
-2.421,1.012,-2.172,-127.136,-34.912,153.748
0.407,0.958,-2.234,-209.351,-16.663,145.325
2.820,3.401,1.547,-188.721,112.244,157.959
-1.242,3.812,-0.273,-159.180,90.454,236.023
-0.030,2.797,-1.336,-207.458,7.080,270.020
0.013,2.154,-1.647,-199.402,-10.315,282.593
-2.199,1.573,-2.282,-167.114,44.128,277.649
-1.274,0.346,-0.431,-83.740,100.586,230.286
0.269,-0.518,0.451,-59.998,94.482,229.858
0.005,0.122,-0.345,-101.563,56.458,160.278
-0.065,1.526,-0.706,-109.375,15.625,111.267
-1.039,1.835,-0.983,-119.995,-19.165,95.703
-0.244,1.713,-0.812,-103.760,-28.320,89.844
-0.342,1.756,-0.159,-64.331,-3.723,98.694
0.138,1.302,-0.285,-22.949,12.573,104.736
-0.210,1.104,-1.066,-12.939,22.827,101.013
-0.103,1.043,-0.601,-12.695,31.677,85.449
-0.956,1.042,-1.037,-9.766,20.142,76.294
0.043,1.330,-0.662,8.179,13.123,65.918
0.684,1.307,-0.745,19.897,-22.461,63.538
0.440,1.596,-0.387,3.723,-66.345,62.195
0.353,1.898,-0.507,-20.691,-123.230,61.707
0.679,2.127,-0.303,-55.908,-221.313,47.913
-0.278,2.286,0.052,-94.238,-297.058,41.382
-0.151,2.180,-0.127,-88.623,-330.017,35.828
-0.564,1.887,-0.279,-70.313,-205.322,1.953
0.955,1.801,-1.481,-35.217,164.307,-13.733
-0.865,2.121,-1.802,-20.325,474.609,36.865
0.333,2.140,-0.172,21.484,570.190,68.848
0.786,1.592,-0.239,10.315,521.301,116.882
0.849,1.584,0.237,23.499,411.621,137.329
1.494,1.039,0.271,15.991,243.225,119.507
1.311,1.015,0.040,-21.545,146.362,104.248
0.929,1.025,-0.264,-49.927,93.323,108.276
0.699,1.055,-0.413,-82.214,37.781,120.056
0.512,1.253,-0.591,-116.211,-24.597,121.033
0.881,1.421,-0.224,-137.695,-67.017,106.689
0.858,1.521,-0.251,-136.902,-57.983,111.755
0.840,1.613,-0.141,-132.874,-36.499,161.987
0.463,1.861,-0.389,-131.409,-4.333,217.896
0.350,2.115,-0.451,-114.258,31.982,248.779
0.646,2.061,-0.323,-109.253,56.702,259.277
0.962,1.958,-0.136,-111.206,66.223,261.169
0.908,1.824,-0.003,-112.610,78.003,249.756
1.013,1.710,0.086,-113.586,88.196,230.408
1.118,1.642,0.157,-111.694,85.144,218.201
1.025,1.417,0.125,-109.253,84.045,200.134
1.008,1.269,0.055,-103.210,91.309,177.002
1.031,1.333,-0.033,-87.952,89.539,154.114
1.069,1.343,-0.039,-76.172,68.298,130.737
1.100,1.303,-0.068,-64.941,44.678,109.680
0.958,1.003,-0.128,-49.744,35.278,96.375
0.815,1.366,-0.265,-7.874,49.377,97.473
0.619,0.913,-0.054,4.089,28.259,77.087
0.652,1.012,-0.242,11.047,13.306,69.153
0.475,0.654,-0.268,27.649,18.066,31.311
0.167,0.521,-0.279,50.659,26.123,-13.916
0.045,0.373,-0.235,77.454,14.771,-47.668
0.036,0.187,-0.200,96.313,-2.930,-80.505
0.048,0.010,-0.225,110.107,-19.836,-122.070
0.028,-0.120,-0.266,118.347,-30.640,-173.523
0.079,-0.078,-0.284,124.023,-43.945,-217.102
0.119,0.018,-0.290,132.507,-59.998,-256.836
0.151,0.139,-0.314,141.724,-74.280,-287.598
0.168,0.299,-0.344,151.794,-89.172,-307.434
0.110,0.382,-0.403,158.142,-97.046,-316.772
0.015,0.433,-0.448,161.438,-92.346,-337.219
-0.011,0.447,-0.486,160.339,-77.148,-365.662
0.001,0.502,-0.508,158.691,-53.650,-390.198
0.158,0.687,-0.459,167.419,-21.118,-387.878
0.392,0.993,-0.403,192.200,6.104,-361.389
0.403,1.024,-0.461,199.097,20.264,-337.341
0.367,1.043,-0.448,182.129,21.790,-326.599
0.140,1.075,-0.423,161.865,15.625,-343.628
-0.031,1.144,-0.444,136.536,2.197,-365.479
-0.249,1.499,-0.452,114.136,-16.541,-394.653
-0.348,1.780,-0.487,98.999,-38.818,-398.315
-0.424,1.985,-0.509,91.797,-61.707,-373.474
-0.601,1.999,-0.568,77.759,-81.909,-349.121
-1.183,2.244,-0.685,55.664,-96.191,-347.961
-1.764,2.585,-0.954,42.603,-107.422,-345.032
-2.221,2.796,-1.163,31.982,-102.356,-327.209
-2.678,2.931,-1.357,25.024,-88.806,-285.461
-2.810,2.719,-1.694,23.743,-85.571,-219.604
-2.880,2.194,-1.950,8.179,-86.243,-145.935
-3.067,1.784,-2.019,1.709,-87.158,-75.623
-2.788,1.167,-2.097,-16.052,-92.712,-16.296
-2.862,0.933,-1.732,-48.279,-81.421,26.489
-3.023,0.940,-1.694,-68.970,-69.153,72.937
-3.460,1.066,-1.287,-69.214,-59.570,118.042
-2.202,0.770,-2.248,-106.750,-87.463,155.945
-0.990,1.249,-1.758,-153.076,-41.016,145.935
2.201,3.051,1.370,-122.070,93.262,143.982
-0.762,3.415,0.199,-114.258,111.755,223.877
0.074,2.597,-0.571,-153.259,54.810,273.010
0.480,1.635,-1.181,-163.269,30.640,290.588
-1.020,0.979,-2.141,-182.678,18.250,290.588
-2.608,0.956,-1.795,-145.569,20.752,247.620
0.101,0.109,0.911,-106.201,65.369,196.716
-0.065,-0.047,-0.189,-118.225,62.622,145.203
-0.179,1.552,-0.821,-124.939,40.771,111.816
-0.605,1.714,-1.296,-115.051,8.545,108.826
-0.358,1.763,-0.827,-101.379,9.216,111.023
-0.398,1.149,-0.325,-85.693,30.579,89.172
0.318,1.440,-0.211,-44.128,31.616,84.900
0.222,1.307,-0.605,-22.156,5.737,87.646
-0.404,1.295,-0.722,-1.892,-22.522,85.510
-0.561,1.336,-1.316,29.358,-71.960,95.886
-0.162,1.558,-0.643,35.706,-108.887,123.657
0.630,1.320,-0.322,1.648,-178.162,188.049
0.145,1.388,-0.223,-98.450,-319.031,248.718
-0.338,2.033,-0.359,-140.808,-414.429,267.944
-0.012,2.013,-1.286,-79.834,-224.426,128.479
-0.069,1.877,-2.506,-71.655,166.565,-33.508
-0.745,2.680,-1.494,-73.853,463.135,-45.044
0.192,2.414,-0.167,-29.968,568.237,-26.978
1.485,2.075,0.309,17.700,550.720,-20.630
1.129,1.483,0.310,25.879,439.026,-0.549
-0.366,1.784,0.460,24.109,279.419,29.175
-0.163,1.327,-0.558,0.977,191.284,64.392
0.069,1.512,-0.095,-19.531,149.597,78.857
1.257,1.383,-0.057,-24.475,94.543,82.275
1.331,1.284,-0.061,-36.621,43.335,86.975
1.130,1.193,-0.361,-49.988,-10.925,94.543
0.679,0.912,-0.322,-91.919,-90.576,106.140
0.360,0.988,-0.450,-113.098,-120.483,95.764
0.545,1.358,-0.319,-96.619,-76.721,80.139
0.735,1.579,-0.525,-73.853,23.743,123.596
0.551,1.619,-0.541,-59.082,101.074,173.401
0.050,1.520,-0.685,-94.116,123.413,189.392
-0.057,1.811,-0.941,-99.731,102.539,225.525
0.759,1.846,-0.635,-116.272,79.651,223.816
1.091,1.946,-0.342,-133.118,67.688,192.261
1.038,1.850,-0.378,-126.831,86.060,170.288
0.634,1.701,-0.197,-118.225,115.723,149.780

-0.047,1.550,-0.550,-23.193,91.553,34.485
0.471,1.615,-0.082,-21.790,85.999,18.311
0.598,1.516,-0.151,-10.132,85.205,33.997
1.196,1.411,0.125,-3.113,85.144,65.063
1.161,1.137,-0.127,-5.981,75.500,86.914
0.848,1.035,-0.262,-16.785,60.730,103.638
0.738,0.774,-0.561,-37.598,38.269,121.582
0.245,1.051,-0.512,-57.861,36.011,138.062
0.768,1.206,-0.412,-59.631,39.429,145.691
0.961,1.251,-0.163,-62.134,52.429,153.564
0.832,1.147,-0.123,-64.819,66.162,173.096
0.686,1.044,-0.277,-82.581,69.031,200.012
0.438,1.230,-0.621,-98.999,61.829,224.243
0.380,1.379,-0.718,-106.262,56.335,228.333
0.875,1.902,-0.229,-129.272,50.598,219.055
1.112,2.068,-0.450,-134.827,31.433,222.839
0.548,1.446,-0.197,-124.878,51.147,212.280
0.509,1.125,0.034,-119.141,87.402,201.355
0.750,1.349,0.048,-107.910,111.572,189.636
0.835,1.428,0.109,-95.093,119.202,177.368
0.948,1.358,0.063,-91.370,118.835,154.297
1.120,1.507,-0.029,-72.327,112.427,139.709
1.263,1.585,-0.148,-32.776,104.797,144.104
1.202,1.292,-0.146,-16.541,66.467,138.184
1.140,1.100,-0.162,-12.268,23.926,131.042
0.986,0.985,-0.250,-11.719,10.559,104.004
0.781,1.026,-0.353,-5.798,8.789,76.660
0.547,1.099,-0.425,5.188,16.235,51.697
0.282,1.026,-0.399,25.513,18.250,24.292
0.234,0.861,-0.319,52.490,8.789,-5.493
0.222,0.657,-0.291,81.360,-1.099,-33.020
0.205,0.415,-0.249,103.699,-24.170,-56.580
0.202,0.299,-0.299,115.295,-47.180,-89.478
0.136,0.233,-0.352,119.263,-65.125,-138.306
0.102,0.290,-0.409,110.107,-91.431,-190.125
-0.046,0.377,-0.367,122.803,-116.882,-240.356
0.056,0.387,-0.408,139.648,-132.080,-281.555
0.138,0.542,-0.434,149.353,-135.193,-296.509
0.203,0.557,-0.365,150.513,-137.695,-319.519
0.132,0.623,-0.471,145.935,-122.986,-342.285
0.022,0.834,-0.554,154.297,-88.501,-348.877
0.065,0.913,-0.578,173.523,-43.518,-337.036
0.052,1.149,-0.626,208.984,12.146,-312.500
0.138,1.095,-0.661,215.271,60.791,-278.137
0.338,0.895,-0.435,205.383,63.904,-261.292
0.383,0.830,-0.417,180.237,29.907,-273.437
0.124,0.921,-0.440,145.081,-4.150,-327.881
-0.129,1.005,-0.505,112.793,-28.687,-369.690
-0.314,1.346,-0.454,102.417,-39.612,-384.705
-0.477,1.515,-0.499,96.008,-44.678,-391.113
-0.640,1.668,-0.516,90.088,-56.763,-379.822
-0.826,1.647,-0.555,80.688,-79.956,-356.201
-1.189,1.665,-0.665,67.139,-98.145,-333.496
-1.620,1.923,-0.883,56.763,-103.027,-317.078
-2.378,2.316,-1.052,41.992,-99.976,-306.274
-2.803,2.498,-1.196,25.757,-99.304,-281.921
-2.836,2.474,-1.450,17.151,-117.065,-226.379
-2.606,2.091,-1.813,6.165,-162.109,-162.109
-2.822,1.698,-1.797,-7.507,-174.561,-101.685
-2.836,1.283,-2.136,-18.555,-170.532,-46.448
-2.735,0.949,-2.114,-36.804,-144.165,-4.150
-2.940,0.927,-1.868,-53.101,-102.478,35.950
-2.832,0.972,-1.427,-58.899,-65.613,82.092
-2.079,0.702,-1.538,-71.411,-51.880,114.075
-2.158,0.246,-3.047,-144.165,-77.637,151.855
1.353,1.220,-1.826,-174.500,-66.772,113.770
3.240,2.336,1.105,-185.669,81.421,84.167
-2.514,4.000,-0.477,-184.631,103.210,185.669
-0.914,3.602,-0.503,-165.039,34.851,276.855
0.438,1.203,-2.332,-173.584,4.456,290.405
-0.948,1.672,-1.273,-140.381,57.861,273.315
-1.200,0.467,0.041,-70.007,71.533,250.061
-0.884,-0.147,0.068,-76.599,41.321,238.464
-1.123,0.581,-1.061,-119.568,-14.648,170.776
-0.183,1.778,-0.565,-101.929,-41.687,122.375
0.307,1.584,-0.556,-95.276,-40.588,103.333
-0.098,2.066,-0.219,-81.787,-9.094,103.271
-0.788,1.698,-0.526,-68.359,11.536,115.662
-0.935,1.163,-1.165,-76.050,-1.404,129.639
0.116,1.000,-0.453,-76.233,-30.518,120.056
-0.121,0.510,-0.742,-68.787,-79.895,89.539
0.543,1.134,-0.337,-55.115,-93.994,50.110
0.186,1.481,-0.783,-50.903,-93.994,41.931
-0.388,1.827,-0.951,-67.505,-123.108,61.401
-0.265,2.299,-0.872,-79.590,-160.767,104.309
-0.740,2.139,-1.113,-89.294,-75.867,89.661
0.497,1.796,-0.565,-39.490,101.196,-22.583
0.207,1.955,-0.987,-41.138,257.751,-38.635
0.093,2.427,-0.565,-11.536,337.463,8.057
0.442,2.256,-0.022,13.428,353.577,41.382
0.371,1.672,-0.634,3.784,310.364,58.289
0.309,1.803,0.001,16.846,267.883,62.073
0.549,1.260,-0.225,6.714,206.238,67.810
1.094,1.250,0.060,-3.174,161.255,66.162
1.084,1.104,-0.120,-22.339,111.206,68.054
0.705,1.312,-0.135,-40.710,79.224,76.355
0.664,1.189,-0.363,-52.795,36.560,90.881
0.237,1.215,-0.478,-65.979,13.245,116.028
0.631,1.131,-0.431,-69.519,5.249,125.732
0.904,1.217,-0.330,-76.050,16.968,130.859
0.932,1.262,-0.224,-78.369,51.941,136.597
0.758,1.290,-0.175,-83.984,88.074,140.198
0.531,1.355,-0.211,-90.393,111.694,148.376
0.244,1.360,-0.437,-102.905,116.028,166.199
0.115,1.446,-0.697,-111.755,113.220,177.124
0.512,1.870,-0.375,-119.812,115.662,177.612
1.051,2.311,-0.345,-118.042,108.215,193.237
0.776,1.734,-0.220,-100.708,121.948,208.252
0.657,1.256,-0.009,-91.858,160.095,202.209
0.879,1.324,0.068,-83.923,186.646,189.941
0.976,1.528,0.225,-70.740,185.974,183.655
0.967,1.439,0.252,-61.584,166.016,172.058
0.965,1.444,0.159,-57.373,140.808,154.907
1.052,1.571,0.069,-45.532,108.276,135.925
1.046,1.388,0.054,-34.546,72.021,124.084
0.962,1.217,0.005,-31.677,40.100,108.521
0.978,1.155,-0.113,-27.283,10.925,90.698
0.730,1.143,-0.212,-10.925,-8.301,80.566
0.563,1.115,-0.303,7.263,-11.353,64.270
0.327,0.898,-0.266,21.545,-24.048,36.865
0.239,0.729,-0.284,38.086,-41.565,10.803
0.179,0.526,-0.382,51.941,-41.321,-18.188
0.063,0.334,-0.425,61.584,-35.461,-51.208
-0.013,0.206,-0.465,73.364,-28.992,-90.210
-0.072,0.054,-0.475,84.106,-23.437,-136.230
-0.044,0.049,-0.459,91.553,-22.644,-181.763
-0.061,0.273,-0.481,98.877,-21.790,-219.910
-0.174,0.349,-0.520,118.530,-25.879,-247.070
0.012,0.203,-0.441,124.451,-37.598,-272.278
0.153,0.323,-0.424,130.920,-50.232,-299.683
0.023,0.386,-0.371,131.592,-59.998,-332.703
-0.048,0.515,-0.361,136.292,-73.242,-386.841
-0.041,0.649,-0.354,137.329,-82.153,-441.040
0.097,0.634,-0.329,120.972,-99.365,-469.238
0.306,0.760,-0.225,104.370,-129.822,-476.501
0.508,0.853,-0.221,106.628,-161.804,-463.745
0.772,1.112,-0.276,121.460,-166.260,-410.645
0.567,1.698,-0.512,162.170,-111.023,-352.234
0.007,1.640,-0.705,169.312,-32.227,-293.518
-0.225,1.623,-0.591,152.039,12.939,-248.230
-0.310,1.586,-0.363,146.790,8.240,-256.897
-0.635,1.753,-0.322,127.625,-27.832,-302.368
-0.804,1.834,-0.399,96.375,-77.148,-330.566
-1.090,2.013,-0.582,80.200,-123.535,-332.275
-1.420,2.058,-0.832,65.063,-152.893,-322.632
-1.805,2.334,-1.144,50.903,-161.255,-309.937
-2.243,2.545,-1.381,40.161,-153.137,-286.072
-2.577,2.562,-1.601,30.701,-138.428,-236.694
-2.729,2.298,-1.784,27.893,-127.869,-169.861
-2.592,1.702,-1.944,18.738,-126.892,-106.873
-2.436,1.147,-2.103,-4.333,-124.878,-56.213
-2.592,0.907,-2.005,-27.954,-105.164,-19.714
-2.426,0.793,-2.122,-49.316,-85.999,12.817
-2.739,0.853,-1.562,-59.509,-49.438,46.143
-2.520,0.842,-1.239,-56.274,-20.020,90.698
-1.751,0.489,-1.197,-62.988,-7.141,117.615
-1.762,0.355,-2.571,-117.859,-23.254,147.095
1.006,0.786,-1.669,-172.607,15.686,137.634
1.551,2.556,0.516,-178.955,126.465,110.840
-2.806,4.000,-0.573,-173.706,97.168,213.806
1.126,3.590,-1.369,-197.754,19.775,270.691
0.703,1.876,-1.245,-201.416,18.250,275.513
-2.058,1.770,-0.830,-164.856,33.630,273.010
-1.684,0.458,-0.135,-121.765,33.752,272.156
-1.349,-0.903,-0.997,-143.127,29.663,234.253
0.572,0.070,-0.300,-104.858,35.828,107.056
0.156,1.508,-0.830,-89.783,33.142,85.632
-0.140,2.447,-0.859,-82.092,7.446,95.825
-0.143,2.316,-0.334,-45.349,-22.339,124.329
-0.983,1.569,-0.405,-26.978,-54.626,162.048
-0.167,1.211,-0.377,-19.958,-102.051,212.158
-0.034,0.697,-0.551,-57.068,-119.873,226.074
0.584,0.507,-0.636,-68.970,-150.818,140.137
0.036,0.803,-0.963,-91.003,-225.342,65.063
-0.533,1.305,-0.560,-72.083,-235.291,18.555
-0.511,1.514,-1.935,-51.453,-109.131,-1.465
-0.276,2.196,-1.517,-30.762,137.329,14.160
0.105,2.182,-1.300,-20.081,325.256,55.603
0.032,1.883,-0.540,-53.284,393.799,55.176
0.185,2.385,-0.248,-27.039,387.085,21.667
0.818,2.378,-0.220,2.930,321.594,23.804
-0.314,2.187,0.035,0.916,255.066,51.453
0.160,1.863,-0.163,12.390,192.505,58.960
0.276,1.624,0.083,2.380,149.841,60.669
0.595,1.320,-0.066,-6.409,117.920,60.547
0.458,1.275,-0.247,-21.301,80.383,64.148
0.811,1.373,-0.159,-29.053,48.828,71.045
0.297,1.278,-0.340,-49.194,36.499,86.609
0.673,1.427,-0.364,-46.021,33.020,101.685
0.936,1.089,-0.459,-47.607,39.551,118.896
0.722,1.129,-0.398,-48.645,56.702,133.850
0.785,1.142,-0.378,-55.542,54.626,145.325
0.904,1.232,-0.195,-69.885,42.419,152.527
0.841,1.296,-0.144,-78.064,29.480,164.246
0.923,1.256,-0.122,-82.275,18.494,179.504
0.458,1.037,-0.366,-102.295,22.766,175.842
0.210,1.333,-0.424,-109.436,38.940,182.495
0.464,1.723,-0.278,-116.638,59.204,185.791
0.961,2.220,-0.077,-113.220,60.913,193.970
0.561,1.569,-0.249,-89.661,70.435,197.205
0.627,1.046,-0.017,-83.313,99.243,193.115
0.742,1.140,0.053,-84.412,116.272,182.373
0.888,1.634,0.110,-67.688,122.009,171.326
0.793,1.390,0.036,-66.101,106.140,147.644
0.938,1.472,-0.094,-59.204,97.961,128.906
