aX,aY,aZ,gX,gY,gZ
0.055,1.046,-0.320,8.850,25.330,74.890
-0.107,1.056,-0.380,6.958,26.672,78.308
-0.088,1.093,-0.357,7.263,30.457,78.674
-0.060,1.126,-0.379,6.836,37.231,79.224
-0.118,1.149,-0.411,5.920,44.189,81.604
-0.002,1.171,-0.416,7.263,51.086,82.153
-0.003,1.129,-0.437,6.287,54.260,86.487
-0.038,1.102,-0.421,5.432,59.814,90.088
0.008,1.033,-0.389,2.625,64.209,91.125
-0.103,1.034,-0.362,-2.258,65.430,94.177
-0.143,1.112,-0.328,-4.211,67.505,93.994
-0.177,1.154,-0.328,-3.784,65.735,95.032
-0.198,1.173,-0.313,-3.662,63.293,94.727
-0.199,1.163,-0.333,-3.357,59.570,93.445
-0.201,1.143,-0.359,-4.578,51.392,92.773
-0.253,1.140,-0.395,-4.456,44.312,92.773
-0.278,1.109,-0.399,-2.258,41.199,92.529
-0.166,1.050,-0.406,-0.244,38.147,91.614
-0.104,0.950,-0.415,-0.366,35.645,88.379
-0.088,0.861,-0.428,0.000,31.921,83.313
-0.167,0.786,-0.425,0.488,31.311,76.172
-0.313,0.705,-0.405,0.488,33.447,69.031
-0.471,0.602,-0.395,1.648,38.086,60.181
-0.522,0.513,-0.405,2.930,46.021,48.462
-0.311,0.539,-0.366,5.676,51.270,34.729
-0.214,0.527,-0.389,6.653,56.458,21.912
-0.075,0.574,-0.312,9.033,63.110,10.742
-0.033,0.611,-0.221,11.963,67.261,3.601
-0.016,0.603,-0.143,16.296,67.627,-2.197
0.037,0.519,-0.096,20.996,63.782,-9.521
0.089,0.429,-0.085,24.109,56.213,-18.005
0.173,0.382,-0.080,22.705,44.983,-26.001
0.225,0.408,-0.051,20.264,29.175,-33.264
0.154,0.448,-0.044,18.921,12.451,-36.621
0.107,0.479,-0.048,17.456,-6.836,-40.955
0.075,0.493,-0.051,16.602,-24.841,-46.265
0.059,0.486,-0.066,15.320,-41.321,-52.124
0.050,0.477,-0.080,12.939,-58.044,-60.791
0.046,0.469,-0.118,9.888,-73.120,-68.176
0.058,0.472,-0.162,6.470,-87.219,-75.928
0.035,0.489,-0.225,3.479,-99.182,-84.351
-0.001,0.520,-0.271,1.465,-106.201,-93.201
-0.049,0.552,-0.312,0.061,-107.544,-102.356
-0.083,0.595,-0.323,-0.427,-104.797,-111.755
-0.119,0.649,-0.340,-0.366,-99.609,-120.972
-0.158,0.713,-0.358,0.244,-92.773,-130.066
-0.205,0.754,-0.369,0.366,-84.045,-139.526
-0.229,0.780,-0.398,0.122,-75.134,-147.461
-0.250,0.824,-0.427,0.244,-63.110,-154.541
-0.247,0.864,-0.455,2.258,-51.025,-163.635
-0.230,0.918,-0.471,3.540,-41.199,-170.959
-0.156,0.918,-0.439,1.343,-39.429,-174.744
-0.274,0.831,-0.432,-1.526,-24.597,-188.293
-0.230,1.090,-0.447,5.798,-20.813,-183.105
-0.205,1.101,-0.431,10.010,-22.400,-177.490
-0.129,1.109,-0.420,6.897,-29.846,-173.096
-0.095,1.114,-0.407,-2.808,-39.978,-178.894
-0.046,1.184,-0.413,-11.230,-51.514,-178.833
-0.075,1.298,-0.446,-17.151,-57.678,-177.185
-0.088,1.303,-0.342,-22.095,-60.181,-177.063
-0.042,1.324,-0.335,-28.259,-64.026,-174.133
-0.031,1.328,-0.385,-31.616,-66.467,-169.922
-0.075,1.377,-0.428,-30.518,-66.223,-165.894
-0.151,1.408,-0.448,-25.940,-63.171,-159.851
-0.197,1.392,-0.445,-21.179,-57.922,-152.405
-0.256,1.356,-0.441,-19.714,-49.805,-147.400
-0.347,1.338,-0.505,-19.836,-39.551,-142.273
-0.427,1.335,-0.540,-19.470,-27.100,-137.024
-0.474,1.322,-0.474,-16.479,-11.353,-130.981
-0.463,1.285,-0.423,-13.672,-0.122,-123.169
-0.415,1.231,-0.387,-11.902,8.545,-113.708
-0.325,1.182,-0.354,-10.681,12.939,-104.492
-0.251,1.166,-0.289,-8.362,14.954,-95.825
-0.217,1.121,-0.267,-7.507,15.869,-88.379
-0.182,1.088,-0.275,-8.972,13.733,-82.947
-0.162,1.064,-0.252,-10.376,11.719,-76.782
-0.159,1.058,-0.212,-10.986,9.460,-69.214
-0.169,1.061,-0.173,-10.925,6.958,-59.692
-0.172,1.044,-0.176,-11.292,3.052,-50.903
-0.180,1.043,-0.157,-11.841,-3.113,-41.687
-0.201,1.057,-0.143,-11.047,-7.324,-32.104
-0.221,1.062,-0.142,-10.010,-13.489,-20.752
-0.227,1.036,-0.144,-9.705,-20.996,-9.949
-0.249,1.038,-0.144,-8.850,-27.222,0.916
-0.272,1.027,-0.163,-7.751,-31.128,11.292
-0.275,1.021,-0.201,-7.141,-35.461,21.912
-0.292,1.029,-0.209,-6.470,-38.208,32.104
-0.303,1.039,-0.245,-6.897,-39.246,41.687
-0.351,1.056,-0.257,-6.409,-36.499,50.537
-0.356,1.047,-0.288,-5.249,-33.020,60.669
-0.103,0.978,-0.437,-4.639,-28.931,61.218
0.776,0.835,-0.670,-5.066,-26.245,42.969
1.515,0.677,-0.562,-5.310,-20.203,18.799
1.440,0.572,-0.301,-8.179,-8.179,9.705
0.820,0.694,-0.083,-7.751,-6.165,20.874
0.269,0.950,-0.076,-4.578,-14.954,34.119
0.103,1.181,-0.261,-3.235,-24.902,43.518
0.202,1.229,-0.370,-5.554,-27.466,46.265
0.288,1.148,-0.328,-9.460,-26.978,45.410
0.290,1.032,-0.369,-12.573,-27.649,46.021
0.224,0.991,-0.363,-12.756,-26.001,45.044
0.166,1.023,-0.335,-11.658,-21.118,44.983
0.177,1.073,-0.293,-10.437,-16.174,43.884
0.167,1.081,-0.253,-9.277,-12.573,43.701
0.160,1.019,-0.292,-8.911,-9.644,44.006
0.089,0.968,-0.348,-7.935,-5.371,44.128
0.119,0.938,-0.432,-5.920,-0.427,41.199
0.190,0.899,-0.400,-3.357,5.371,35.522
0.239,0.851,-0.379,-2.380,7.812,29.785
0.312,0.836,-0.329,-2.075,6.470,24.719
0.143,0.860,-0.324,-2.563,4.456,24.048
0.023,0.913,-0.345,-1.160,5.493,23.865
0.119,0.962,-0.331,1.038,10.193,21.057
0.321,0.921,-0.297,1.831,14.832,15.442
0.410,0.820,-0.252,-1.587,15.198,12.878
0.148,0.830,-0.306,-4.089,15.625,15.503
0.137,0.885,-0.296,-3.540,13.489,14.893
0.186,0.913,-0.338,-3.906,11.414,12.878
0.313,0.894,-0.322,-4.456,10.864,11.475
0.396,0.864,-0.327,-6.470,11.169,10.620
0.213,0.862,-0.356,-9.277,8.606,13.000
0.198,0.940,-0.409,-8.667,10.071,13.672
0.277,0.909,-0.387,-8.301,12.573,11.047
0.126,0.890,-0.354,-8.850,16.357,12.756
0.286,0.912,-0.381,-8.362,15.320,12.146
0.300,0.872,-0.344,-9.583,15.503,9.399
0.152,0.921,-0.422,-9.033,16.968,12.390
0.365,0.920,-0.392,-6.592,15.015,8.850
0.213,0.882,-0.391,-8.179,13.123,8.728
0.223,0.924,-0.403,-5.493,11.780,9.338
0.212,0.856,-0.416,-5.188,9.949,6.104
0.231,0.917,-0.408,-2.686,11.719,6.531
0.151,0.879,-0.433,-0.793,13.245,5.920
0.327,0.874,-0.419,0.427,14.648,4.211
0.171,0.863,-0.435,0.244,15.991,7.202
0.189,0.895,-0.413,1.770,15.015,8.606
0.337,0.893,-0.393,4.333,14.771,6.958
0.320,0.834,-0.367,4.395,14.221,9.888
0.293,0.848,-0.389,3.601,12.390,11.353
0.230,0.863,-0.393,5.188,11.719,13.428
0.248,0.843,-0.375,3.967,11.230,15.320
0.127,0.907,-0.405,5.188,11.963,18.188
0.272,0.877,-0.386,6.287,12.634,17.822
0.224,0.885,-0.364,5.127,12.817,18.982
0.183,0.870,-0.365,5.981,13.672,19.531
0.178,0.882,-0.366,6.653,13.000,19.287
0.184,0.890,-0.379,6.226,12.207,19.836
0.152,0.866,-0.389,5.127,11.475,19.653
0.172,0.889,-0.383,5.188,10.742,18.066
0.093,0.896,-0.378,3.906,11.536,17.822
0.162,0.910,-0.372,4.333,10.681,16.113

0.140,0.310,-0.112,18.555,12.817,-29.358
0.114,0.333,-0.108,16.479,4.456,-38.086
0.012,0.368,-0.084,14.404,-3.357,-44.861
-0.014,0.378,-0.098,11.414,-11.292,-54.565
-0.052,0.408,-0.104,7.202,-18.799,-63.965
-0.076,0.437,-0.115,2.991,-25.330,-74.768
-0.042,0.459,-0.131,-1.709,-32.776,-84.656
-0.012,0.480,-0.139,-6.409,-39.978,-93.384
0.042,0.494,-0.152,-10.986,-49.133,-100.952
0.075,0.529,-0.169,-15.686,-59.570,-108.154
0.059,0.591,-0.170,-18.738,-67.261,-115.356
0.049,0.647,-0.177,-20.325,-73.669,-122.375
0.033,0.687,-0.185,-22.034,-78.308,-129.456
0.022,0.721,-0.200,-23.437,-81.543,-137.024
-0.007,0.763,-0.228,-24.719,-83.679,-144.897
-0.046,0.829,-0.246,-24.597,-83.069,-152.466
-0.083,0.871,-0.272,-23.376,-79.773,-160.583
-0.091,0.909,-0.305,-23.621,-76.172,-166.016
-0.099,0.953,-0.330,-22.583,-70.251,-171.387
-0.094,0.993,-0.382,-25.330,-67.749,-183.289
-0.012,0.977,-0.372,-25.940,-70.068,-185.425
-0.101,0.945,-0.400,-26.672,-53.223,-202.148
-0.086,1.212,-0.429,-15.259,-51.514,-194.031
-0.148,1.263,-0.431,-5.371,-48.340,-184.998
-0.181,1.303,-0.438,-2.502,-46.875,-180.054
-0.165,1.271,-0.461,-5.310,-43.640,-184.875
-0.134,1.308,-0.476,-7.507,-39.978,-185.608
-0.093,1.287,-0.468,-14.038,-43.152,-188.416
-0.061,1.299,-0.465,-15.747,-41.687,-183.044
-0.070,1.341,-0.434,-22.095,-42.603,-187.012
-0.108,1.372,-0.427,-26.978,-43.274,-190.186
-0.130,1.423,-0.432,-27.588,-44.739,-187.866
-0.137,1.464,-0.428,-25.452,-45.227,-182.495
-0.153,1.494,-0.428,-22.095,-43.457,-175.598
-0.157,1.481,-0.467,-18.250,-38.696,-168.396
-0.187,1.467,-0.388,-14.099,-31.860,-160.095
-0.202,1.399,-0.371,-12.329,-25.452,-152.710
-0.178,1.325,-0.370,-14.465,-21.301,-146.606
-0.160,1.263,-0.375,-17.761,-19.104,-140.930
-0.174,1.216,-0.388,-20.508,-18.555,-132.568
-0.176,1.182,-0.401,-22.034,-17.822,-123.108
-0.197,1.166,-0.397,-22.461,-16.418,-112.976
-0.230,1.148,-0.382,-21.912,-15.503,-101.868
-0.246,1.099,-0.369,-21.606,-14.771,-91.064
-0.259,1.082,-0.344,-20.996,-14.099,-79.041
-0.242,1.048,-0.310,-19.836,-14.587,-67.932
-0.238,1.051,-0.278,-18.372,-14.832,-57.312
-0.251,1.038,-0.253,-16.602,-12.878,-46.936
-0.280,1.049,-0.224,-14.038,-7.874,-37.476
-0.290,1.059,-0.194,-11.169,-2.136,-27.527
-0.253,1.043,-0.185,-8.057,2.869,-16.357
-0.204,1.003,-0.182,-6.714,5.432,-5.554
-0.172,0.999,-0.157,-5.798,8.057,4.822
-0.132,0.980,-0.158,-3.296,7.812,15.503
-0.083,0.975,-0.186,-2.319,6.592,25.818
-0.007,0.986,-0.209,-3.601,2.686,33.691
-0.019,1.010,-0.186,-4.150,-3.235,42.480
-0.063,1.015,-0.153,-1.892,-7.935,53.040
-0.075,0.992,-0.187,-1.953,-14.282,61.890
-0.057,0.996,-0.235,-2.258,-20.691,68.665
0.065,0.984,-0.289,-1.587,-22.461,71.167
0.637,0.903,-0.415,-1.038,-21.912,59.570
1.246,0.774,-0.423,-1.648,-21.606,39.612
1.377,0.603,-0.401,-6.470,-18.555,26.306
0.998,0.686,-0.262,-7.324,-10.376,25.818
0.498,0.853,-0.135,-4.517,-10.376,33.813
0.213,0.994,-0.189,-2.441,-15.747,40.955
0.111,1.075,-0.291,-3.967,-22.461,44.861
0.098,1.171,-0.359,-4.883,-24.597,48.218
0.162,1.191,-0.439,-4.456,-23.743,49.438
0.379,1.110,-0.434,-4.089,-20.508,45.593
0.412,1.037,-0.357,-4.395,-13.611,43.030
0.185,1.026,-0.352,-5.798,-9.949,45.410
0.063,1.063,-0.372,-7.385,-10.986,48.401
0.067,1.088,-0.430,-8.301,-11.353,48.767
0.167,1.082,-0.404,-4.700,-6.958,44.739
0.254,1.016,-0.319,0.183,1.953,39.490
0.105,0.893,-0.330,0.610,10.925,37.231
0.146,0.854,-0.399,1.343,14.954,32.104
0.197,0.856,-0.376,1.160,15.564,27.893
0.247,0.865,-0.392,-0.366,14.893,26.550
0.449,0.857,-0.322,0.366,9.277,24.597
0.307,0.825,-0.355,-1.770,4.517,26.245
0.372,0.848,-0.365,-0.916,4.211,22.339
0.225,0.824,-0.319,-1.404,6.714,20.020
0.224,0.896,-0.308,-1.831,10.132,19.531
0.227,0.885,-0.287,-1.770,11.475,17.456
0.255,0.896,-0.309,-3.418,13.855,17.944
0.368,0.878,-0.332,-2.258,15.869,16.724
0.358,0.816,-0.311,-4.150,15.320,17.395
0.219,0.855,-0.365,-6.409,12.390,21.179
0.391,0.857,-0.381,-6.348,8.057,20.020
0.424,0.819,-0.338,-7.568,7.812,18.494
0.279,0.861,-0.342,-8.789,10.193,19.836
0.250,0.863,-0.354,-8.240,11.414,19.104
0.201,0.875,-0.367,-8.118,12.817,19.897
0.208,0.891,-0.438,-7.690,13.123,20.630
0.364,0.880,-0.402,-6.897,15.503,18.555
0.327,0.897,-0.384,-6.104,16.235,19.775
0.271,0.873,-0.383,-6.348,14.038,20.142
0.241,0.895,-0.400,-5.798,13.672,19.836
0.255,0.918,-0.393,-4.944,15.930,19.226
0.209,0.913,-0.400,-4.211,18.005,18.921
0.240,0.897,-0.422,-2.014,18.311,18.250
0.200,0.899,-0.442,-1.404,18.616,18.921
0.304,0.877,-0.436,0.000,18.005,16.968
0.203,0.876,-0.403,0.977,17.944,17.456
0.246,0.874,-0.380,2.441,19.348,16.235
0.205,0.884,-0.367,2.197,18.738,16.602
0.251,0.888,-0.363,2.808,17.700,16.541
0.169,0.901,-0.365,2.075,16.846,18.555
0.339,0.888,-0.368,2.686,14.771,17.456
0.216,0.852,-0.393,1.465,12.939,18.616
0.300,0.862,-0.400,2.808,12.695,17.273
0.133,0.873,-0.385,1.465,11.353,18.738
0.222,0.865,-0.390,2.625,10.803,17.700
0.129,0.846,-0.404,1.587,10.498,18.677
0.202,0.892,-0.389,1.892,9.827,17.273
0.207,0.861,-0.380,0.305,9.155,16.113
0.194,0.879,-0.374,1.221,8.057,15.625
0.116,0.867,-0.384,0.000,7.629,15.686
0.167,0.913,-0.365,0.305,8.057,14.954
0.080,0.888,-0.375,0.183,8.240,16.235
0.046,0.946,-0.376,1.221,10.376,16.724
0.228,0.878,-0.382,-0.305,11.841,13.489
0.190,0.894,-0.368,-0.366,11.719,14.526
0.205,0.882,-0.381,1.343,11.719,12.634
0.233,0.845,-0.378,-0.977,10.986,12.634
0.026,0.905,-0.384,-1.648,9.644,15.808
0.072,0.897,-0.393,-0.305,9.094,15.808
0.080,0.940,-0.386,1.282,10.132,16.663
0.185,0.867,-0.430,1.404,10.437,14.526
0.313,0.885,-0.408,2.686,12.329,13.428
-0.020,0.915,-0.406,1.221,12.207,16.968
0.159,0.921,-0.369,3.174,13.428,15.686
0.016,0.906,-0.405,1.465,12.268,19.165
0.215,0.897,-0.384,1.892,14.099,17.517
0.124,0.918,-0.391,1.099,12.756,18.799
0.198,0.889,-0.394,2.808,13.367,17.517
0.001,0.950,-0.417,2.930,14.221,20.630
0.126,0.928,-0.396,5.737,15.015,19.104
0.178,0.902,-0.418,4.822,13.550,19.409
-0.026,0.912,-0.425,4.517,13.489,21.851
0.138,0.940,-0.382,6.348,15.076,19.592
0.136,0.858,-0.438,4.822,13.306,20.752
-0.003,0.971,-0.378,6.653,15.015,21.973
0.210,0.879,-0.389,6.226,17.578,19.165
0.032,0.900,-0.437,5.615,15.381,22.705
0.105,0.921,-0.355,7.568,16.724,21.545
0.088,0.889,-0.413,6.348,15.564,23.621
0.092,0.868,-0.416,5.432,15.381,25.085
0.096,0.937,-0.386,6.226,16.296,25.879
0.127,0.840,-0.424,5.615,14.343,27.100
-0.005,0.941,-0.378,6.592,14.343,29.602
0.062,0.920,-0.347,6.470,15.747,29.480
0.181,0.863,-0.401,6.042,14.465,29.724
0.039,0.917,-0.394,5.615,14.465,30.579
0.026,0.919,-0.370,6.836,15.442,30.457
0.053,0.937,-0.368,6.958,12.512,33.142
-0.038,0.981,-0.373,8.179,11.597,36.438
0.106,0.863,-0.409,8.301,9.949,36.133
0.058,0.935,-0.409,8.484,7.812,36.011
-0.018,0.905,-0.408,7.507,8.179,36.072
-0.049,0.926,-0.395,7.446,10.437,36.926
0.036,0.922,-0.393,7.629,10.437,36.194
-0.018,0.941,-0.394,7.202,12.024,36.499
-0.076,0.937,-0.400,7.935,13.611,36.804
0.023,0.972,-0.373,9.583,13.611,36.804
0.003,0.928,-0.442,10.132,14.038,38.696
0.021,0.969,-0.406,11.230,14.832,39.734
-0.042,0.961,-0.417,11.169,13.062,42.236
0.038,0.981,-0.371,12.573,14.832,43.091
-0.077,0.993,-0.389,12.756,14.160,45.593
0.077,0.948,-0.366,13.550,14.587,44.067
0.013,1.040,-0.400,12.695,16.541,44.312
-0.022,0.985,-0.466,12.329,14.771,45.288
-0.057,1.062,-0.447,14.343,16.235,46.021
-0.102,1.017,-0.440,13.184,19.043,47.546
-0.017,1.045,-0.337,14.893,22.339,47.852
-0.005,1.020,-0.329,14.893,24.780,49.561
0.019,1.013,-0.334,14.771,23.560,51.025
-0.059,1.082,-0.361,14.221,21.729,53.284
-0.041,1.086,-0.389,13.794,19.348,54.810
-0.154,1.182,-0.385,16.602,19.226,56.580
0.036,1.110,-0.348,16.785,20.508,55.664
-0.054,1.080,-0.374,15.198,21.973,57.007
0.066,1.051,-0.308,15.381,23.193,55.298
-0.069,1.027,-0.354,14.038,21.362,58.655
-0.138,1.113,-0.287,15.442,21.118,61.523
-0.168,1.110,-0.280,16.541,21.667,64.209
-0.038,1.060,-0.264,17.273,23.499,65.430
0.060,1.041,-0.288,18.860,22.278,67.383
-0.105,1.013,-0.379,18.005,21.118,71.045
-0.045,1.049,-0.357,18.677,20.203,74.219
-0.168,1.111,-0.381,20.203,22.278,78.186
-0.009,1.094,-0.361,20.691,24.414,79.834
-0.030,1.056,-0.394,19.409,28.137,82.397
-0.048,0.984,-0.416,14.587,32.288,84.534
-0.133,1.064,-0.417,11.169,36.926,87.463
-0.050,1.105,-0.369,9.277,44.434,87.402
-0.119,1.163,-0.356,7.080,51.086,89.539
-0.148,1.245,-0.310,6.592,58.899,89.905
-0.057,1.238,-0.294,5.737,63.354,90.393
-0.107,1.266,-0.290,4.456,63.232,93.079
-0.079,1.294,-0.219,6.775,65.491,92.651
-0.053,1.254,-0.252,8.423,64.697,94.543
-0.118,1.284,-0.258,11.475,62.317,96.863
-0.117,1.230,-0.319,13.794,56.519,98.816
-0.128,1.214,-0.384,14.526,47.424,101.318
-0.059,1.150,-0.425,15.381,37.476,101.563
0.053,1.081,-0.430,16.174,27.161,99.548
0.053,0.952,-0.402,17.212,17.517,96.313
-0.011,0.837,-0.373,17.090,8.728,92.285
-0.101,0.717,-0.345,17.883,1.404,85.510
-0.175,0.578,-0.322,16.785,-6.042,78.064
-0.332,0.475,-0.282,16.541,-12.878,70.374
-0.600,0.425,-0.310,14.709,-16.541,61.646
-0.491,0.495,-0.310,14.893,-19.287,48.279
-0.341,0.515,-0.308,16.907,-17.517,31.982
-0.260,0.581,-0.277,18.982,-10.315,20.386
-0.317,0.630,-0.267,21.912,-1.343,12.146
-0.297,0.633,-0.240,27.161,6.836,3.845
-0.169,0.491,-0.227,33.142,14.465,-6.531
-0.080,0.337,-0.228,36.560,20.691,-18.188
-0.010,0.224,-0.236,37.170,23.132,-29.541
0.099,0.195,-0.229,34.790,17.212,-40.100
0.098,0.237,-0.214,32.349,7.751,-48.706
-0.009,0.295,-0.236,29.419,0.427,-56.519
-0.091,0.347,-0.243,25.391,-3.357,-65.125
-0.081,0.400,-0.240,24.902,-7.568,-74.341
-0.084,0.423,-0.207,23.376,-12.878,-82.825
-0.098,0.451,-0.180,20.081,-17.029,-91.553
-0.080,0.478,-0.180,16.479,-22.095,-99.060
-0.054,0.499,-0.180,12.939,-27.527,-106.079
-0.035,0.520,-0.189,8.850,-34.241,-112.183
-0.029,0.544,-0.209,3.845,-40.283,-119.019
-0.031,0.602,-0.220,0.122,-46.448,-126.526
-0.051,0.653,-0.245,-3.906,-50.293,-133.728

0.020,1.234,-0.383,-40.466,-47.302,-145.020
-0.010,1.240,-0.377,-39.490,-43.945,-142.578
-0.041,1.234,-0.361,-37.170,-39.185,-139.404
-0.047,1.211,-0.350,-35.095,-35.339,-135.986
-0.061,1.202,-0.331,-32.593,-30.945,-132.812
-0.063,1.179,-0.303,-29.968,-26.245,-129.578
-0.063,1.164,-0.289,-27.710,-21.362,-125.610
-0.032,1.162,-0.285,-25.696,-17.395,-121.826
-0.065,1.143,-0.296,-23.682,-12.878,-117.615
-0.095,1.112,-0.323,-22.766,-9.460,-112.000
-0.110,1.089,-0.325,-21.973,-7.019,-105.957
-0.142,1.073,-0.302,-21.301,-5.005,-99.670
-0.178,1.052,-0.269,-20.752,-2.869,-94.360
-0.209,1.035,-0.236,-19.958,0.793,-89.111
-0.242,1.037,-0.197,-18.066,6.470,-82.153
-0.291,1.057,-0.184,-14.954,13.428,-73.608
-0.318,1.055,-0.189,-12.085,19.836,-62.500
-0.321,1.041,-0.170,-9.216,24.536,-49.316
-0.285,1.001,-0.137,-6.714,25.818,-33.325
-0.202,0.971,-0.133,-4.089,23.437,-16.357
-0.100,0.965,-0.135,-1.343,17.761,-0.732
-0.025,0.963,-0.142,0.183,11.841,11.597
0.032,0.969,-0.189,0.549,5.066,21.362
0.092,0.993,-0.213,-0.122,-2.258,28.992
0.063,0.983,-0.196,-0.732,-8.423,36.865
0.029,0.978,-0.210,-1.404,-16.663,44.861
-0.011,0.982,-0.229,-1.343,-25.879,53.040
-0.144,0.996,-0.238,-2.075,-28.931,62.195
-0.170,1.010,-0.238,-1.099,-25.818,67.810
0.079,0.993,-0.289,0.488,-22.217,66.101
0.541,0.871,-0.444,-2.380,-19.165,54.321
0.922,0.743,-0.436,-5.554,-16.479,41.260
1.027,0.652,-0.503,-9.521,-15.015,32.715
0.961,0.716,-0.421,-8.850,-13.733,27.710
0.746,0.842,-0.236,-5.676,-15.076,28.564
0.453,0.915,-0.152,-3.601,-24.414,35.461
0.246,0.945,-0.230,-2.808,-30.518,39.612
0.207,0.988,-0.280,-2.014,-32.166,41.199
0.260,1.073,-0.258,-1.892,-27.527,43.213
0.260,1.161,-0.259,-4.883,-19.104,47.058
0.363,1.180,-0.291,-7.751,-16.602,49.683
0.491,1.159,-0.265,-8.789,-19.653,51.331
0.361,1.091,-0.300,-11.963,-24.231,56.641
0.271,1.061,-0.379,-16.418,-30.701,61.829
0.210,1.070,-0.432,-17.273,-33.325,62.927
0.143,1.101,-0.355,-13.306,-26.672,60.791
0.160,1.044,-0.334,-8.240,-14.771,57.312
0.087,0.921,-0.401,-6.348,-2.991,54.321
0.101,0.880,-0.413,-2.808,7.019,49.805
0.245,0.842,-0.399,0.061,11.902,43.274
0.263,0.806,-0.400,0.793,13.489,39.307
0.292,0.788,-0.426,0.366,11.353,36.804
0.289,0.814,-0.404,-0.244,7.263,34.058
0.192,0.862,-0.401,-0.488,3.113,32.959
0.298,0.876,-0.340,0.793,0.732,29.541
0.312,0.828,-0.293,-0.854,0.000,25.879
0.281,0.817,-0.274,-3.357,-1.038,24.475
0.255,0.859,-0.295,-5.371,-2.563,24.292
0.305,0.899,-0.285,-6.775,-3.052,23.132
0.297,0.886,-0.278,-8.240,-2.930,22.644
0.275,0.885,-0.259,-10.071,-2.747,23.254
0.258,0.898,-0.281,-11.169,-2.319,22.766
0.294,0.893,-0.293,-11.475,-1.343,21.118
0.245,0.883,-0.354,-12.146,0.549,20.386
0.256,0.872,-0.380,-11.536,1.160,19.348
0.252,0.854,-0.429,-11.536,1.038,18.372
0.203,0.859,-0.432,-10.437,2.502,17.822
0.240,0.908,-0.434,-8.057,5.371,15.564
0.257,0.876,-0.392,-6.897,8.240,13.123
0.294,0.924,-0.423,-5.493,11.353,11.841
0.206,0.887,-0.392,-4.822,12.390,11.597
0.236,0.922,-0.402,-3.723,13.184,10.559
0.210,0.877,-0.381,-4.028,10.132,10.681
0.280,0.911,-0.413,-3.601,9.521,9.338
0.309,0.859,-0.387,-3.845,7.507,7.690
0.257,0.878,-0.411,-3.906,6.409,8.423
0.243,0.875,-0.390,-2.991,5.005,8.179
0.155,0.893,-0.405,-2.380,7.568,8.301
0.198,0.903,-0.376,-1.099,9.949,8.240
0.115,0.910,-0.413,-1.160,11.108,11.230
0.288,0.898,-0.431,1.221,12.451,10.071
0.255,0.836,-0.435,1.465,14.771,10.620
0.243,0.844,-0.429,1.892,16.907,10.864
0.349,0.841,-0.402,3.479,16.296,9.705
0.129,0.835,-0.376,2.380,17.761,12.817
0.134,0.916,-0.410,3.357,18.982,13.611
0.095,0.896,-0.374,3.601,20.020,14.893
0.181,0.913,-0.397,4.028,23.254,15.503
0.285,0.846,-0.395,3.967,23.987,13.672
0.344,0.835,-0.339,3.479,24.170,13.062
0.051,0.864,-0.380,1.465,23.193,16.418
0.210,0.899,-0.365,2.319,18.738,14.404
0.079,0.892,-0.400,0.671,18.005,15.991
0.230,0.909,-0.370,1.770,17.029,13.916
0.177,0.895,-0.388,2.075,16.724,14.282
0.240,0.880,-0.369,2.991,17.273,13.428
0.089,0.892,-0.387,2.319,15.442,15.991
0.195,0.908,-0.372,3.357,12.573,14.954
0.235,0.885,-0.376,2.930,11.169,14.648
0.068,0.885,-0.384,1.282,9.644,16.907
0.199,0.925,-0.400,2.869,7.874,15.747
0.222,0.862,-0.393,2.319,6.470,16.602
0.086,0.897,-0.396,2.075,5.127,19.714
0.237,0.867,-0.406,3.418,4.456,16.724
0.119,0.859,-0.380,1.160,4.700,18.311
0.061,0.940,-0.376,2.197,7.141,18.433
0.130,0.872,-0.409,2.319,8.911,16.907
0.143,0.911,-0.394,0.977,7.690,18.311
0.095,0.907,-0.417,1.587,7.629,18.555
0.243,0.896,-0.379,2.991,9.277,17.456
0.053,0.901,-0.402,2.136,7.507,20.508
0.058,0.936,-0.398,5.615,7.202,21.240
0.248,0.891,-0.414,7.263,9.521,19.104
0.151,0.850,-0.414,4.639,7.202,20.264
0.122,0.899,-0.405,5.859,7.202,20.813
0.123,0.897,-0.410,6.042,8.850,21.484
-0.012,0.878,-0.403,4.395,7.019,24.536
0.093,0.937,-0.402,6.775,9.949,24.170
0.114,0.868,-0.416,5.859,14.465,24.170
0.091,0.898,-0.397,5.249,16.174,25.269
0.097,0.903,-0.392,5.737,17.517,27.039
0.115,0.882,-0.392,5.920,18.982,29.053
0.141,0.888,-0.382,5.554,18.005,30.212
0.097,0.927,-0.379,6.042,17.883,31.982
0.015,0.938,-0.392,6.348,17.761,32.593
0.124,0.931,-0.398,7.446,18.005,31.738
0.035,0.928,-0.399,7.629,20.020,33.081
0.099,0.926,-0.398,9.155,19.409,33.569
0.054,0.930,-0.412,9.277,19.348,35.706
0.048,0.900,-0.389,9.338,19.409,37.537
0.105,0.945,-0.356,10.742,17.334,38.391
0.108,0.859,-0.399,9.644,17.090,39.185
0.136,0.947,-0.389,10.803,16.052,39.612
-0.014,0.942,-0.416,9.644,13.489,41.565
0.054,0.962,-0.378,11.719,14.160,41.870
-0.052,0.979,-0.411,12.512,13.550,43.762
0.097,0.879,-0.423,13.184,15.015,42.053
